<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.11.17	17:00:00	1759.80	1762.95	1758.32	1760.28	11966	0	4
2022.11.17	18:00:00	1760.28	1760.47	1755.49	1758.11	8303	0	4
2022.11.17	19:00:00	1758.11	1761.10	1757.76	1760.25	5701	0	4
2022.11.17	20:00:00	1760.25	1762.36	1759.49	1760.88	4653	0	4
2022.11.17	21:00:00	1760.89	1761.82	1759.85	1760.84	4607	0	4
2022.11.17	22:00:00	1760.84	1761.45	1759.76	1761.02	3664	0	4
2022.11.17	23:00:00	1761.02	1761.23	1760.14	1760.17	1186	0	0
2022.11.18	01:00:00	1760.52	1760.96	1759.19	1760.10	1644	0	7
2022.11.18	02:00:00	1760.09	1763.71	1759.92	1763.06	2343	0	9
2022.11.18	03:00:00	1763.04	1764.54	1761.95	1763.07	5280	0	4
2022.11.18	04:00:00	1763.03	1764.34	1762.54	1762.75	4157	0	4
2022.11.18	05:00:00	1762.76	1765.80	1761.38	1764.90	3571	0	4
2022.11.18	06:00:00	1764.92	1765.30	1762.18	1762.62	2198	0	4
2022.11.18	07:00:00	1762.62	1764.16	1761.16	1764.09	2909	0	4
2022.11.18	08:00:00	1764.08	1764.62	1762.79	1763.89	3200	0	4
2022.11.18	09:00:00	1763.89	1766.90	1763.30	1765.61	5141	0	4
2022.11.18	10:00:00	1765.61	1765.90	1761.79	1762.73	9177	0	0
2022.11.18	11:00:00	1762.74	1767.72	1760.73	1764.23	8326	0	4
2022.11.18	12:00:00	1764.23	1765.64	1762.93	1765.15	5775	0	4
2022.11.18	13:00:00	1765.17	1765.72	1760.00	1760.38	6702	0	4
2022.11.18	14:00:00	1760.39	1762.64	1759.18	1760.05	6140	0	4
2022.11.18	15:00:00	1760.05	1764.18	1758.17	1760.27	10723	0	4
2022.11.18	16:00:00	1760.26	1761.26	1749.94	1753.57	13439	0	4
2022.11.18	17:00:00	1753.57	1758.66	1751.08	1757.36	11726	0	4
2022.11.18	18:00:00	1757.32	1757.97	1753.04	1754.21	8580	0	4
2022.11.18	19:00:00	1754.22	1754.95	1750.16	1751.36	5365	0	4
2022.11.18	20:00:00	1751.36	1752.89	1749.08	1749.09	3815	0	4
2022.11.18	21:00:00	1749.10	1749.65	1747.55	1748.42	3372	0	4
2022.11.18	22:00:00	1748.40	1749.86	1747.65	1748.72	4342	0	4
2022.11.18	23:00:00	1748.67	1751.07	1748.49	1750.97	1279	0	4
2022.11.21	01:00:00	1751.15	1752.67	1750.79	1752.22	2130	0	9
2022.11.21	02:00:00	1752.13	1752.95	1749.56	1750.49	2498	0	9
2022.11.21	03:00:00	1750.46	1750.46	1744.37	1746.25	6343	0	4
2022.11.21	04:00:00	1746.35	1746.37	1743.83	1744.39	5172	0	4
2022.11.21	05:00:00	1744.39	1746.93	1744.27	1746.81	3258	0	4
2022.11.21	06:00:00	1746.82	1747.46	1745.02	1746.08	2484	0	4
2022.11.21	07:00:00	1746.08	1747.18	1744.37	1746.81	4307	0	4
2022.11.21	08:00:00	1746.80	1747.10	1744.60	1745.42	5183	0	4
2022.11.21	09:00:00	1745.44	1746.92	1742.06	1742.56	6778	0	4
2022.11.21	10:00:00	1742.59	1744.16	1740.65	1742.08	8010	0	4
2022.11.21	11:00:00	1742.07	1742.94	1737.02	1738.51	8107	0	4
2022.11.21	12:00:00	1738.51	1742.24	1738.04	1741.81	6191	0	4
2022.11.21	13:00:00	1741.81	1741.81	1739.84	1740.06	5482	0	4
2022.11.21	14:00:00	1740.01	1741.17	1739.22	1740.46	5671	0	4
2022.11.21	15:00:00	1740.47	1747.01	1739.37	1743.52	10594	0	4
2022.11.21	16:00:00	1743.58	1746.44	1739.96	1741.34	14272	0	4
2022.11.21	17:00:00	1741.36	1742.02	1735.99	1736.74	12177	0	4
2022.11.21	18:00:00	1736.70	1736.74	1732.54	1733.01	9163	0	4
2022.11.21	19:00:00	1733.03	1737.40	1732.96	1736.67	6824	0	4
2022.11.21	20:00:00	1736.67	1739.67	1736.15	1737.17	6513	0	4
2022.11.21	21:00:00	1737.17	1739.34	1735.44	1735.47	4841	0	4
2022.11.21	22:00:00	1735.47	1739.29	1735.47	1739.23	5294	0	4
2022.11.21	23:00:00	1739.24	1739.38	1737.75	1737.75	2069	0	2
2022.11.22	01:00:00	1738.85	1739.03	1737.29	1738.57	1193	0	9
2022.11.22	02:00:00	1738.57	1741.68	1738.06	1740.80	2752	0	4
2022.11.22	03:00:00	1740.76	1745.08	1740.44	1743.65	4982	0	4
2022.11.22	04:00:00	1743.65	1743.75	1741.84	1743.43	3247	0	4
2022.11.22	05:00:00	1743.42	1745.07	1742.19	1744.25	3171	0	4
2022.11.22	06:00:00	1744.21	1745.71	1743.77	1745.15	2353	0	4
2022.11.22	07:00:00	1745.26	1745.36	1740.99	1741.62	3352	0	4
2022.11.22	08:00:00	1741.60	1742.98	1740.63	1740.81	3972	0	4
2022.11.22	09:00:00	1740.84	1744.94	1740.36	1743.15	6053	0	4
2022.11.22	10:00:00	1743.11	1746.39	1741.99	1744.62	9969	0	4
2022.11.22	11:00:00	1744.62	1748.46	1743.91	1746.96	8131	0	4
2022.11.22	12:00:00	1746.96	1748.13	1746.03	1746.15	5699	0	0
2022.11.22	13:00:00	1746.15	1749.74	1745.79	1748.56	7245	0	4
2022.11.22	14:00:00	1748.60	1748.60	1745.93	1746.46	6610	0	4
2022.11.22	15:00:00	1746.43	1748.15	1743.04	1743.68	10096	0	4
2022.11.22	16:00:00	1743.72	1746.72	1741.73	1742.92	12458	0	4
2022.11.22	17:00:00	1742.89	1744.67	1741.71	1741.90	11466	0	4
2022.11.22	18:00:00	1741.90	1742.21	1739.74	1741.87	6875	0	4
2022.11.22	19:00:00	1741.88	1741.99	1738.63	1739.62	4675	0	4
2022.11.22	20:00:00	1739.62	1740.48	1737.73	1738.76	4464	0	4
2022.11.22	21:00:00	1738.76	1738.97	1737.08	1738.26	3655	0	2
2022.11.22	22:00:00	1738.24	1740.72	1737.34	1740.41	4128	0	4
2022.11.22	23:00:00	1740.28	1740.57	1739.56	1739.97	1706	0	9
2022.11.23	01:00:00	1739.97	1741.27	1739.69	1741.15	1262	0	4
2022.11.23	02:00:00	1741.17	1742.88	1740.96	1741.26	2192	0	6
2022.11.23	03:00:00	1741.30	1742.28	1739.01	1740.32	5062	0	4
2022.11.23	04:00:00	1740.27	1741.79	1739.03	1741.70	3397	0	4
2022.11.23	05:00:00	1741.69	1741.70	1736.87	1737.25	2784	0	4
2022.11.23	06:00:00	1737.21	1737.22	1733.09	1734.98	2357	0	4
2022.11.23	07:00:00	1734.98	1736.78	1733.54	1736.55	3162	0	4
2022.11.23	08:00:00	1736.49	1740.17	1736.34	1738.99	3414	0	4
2022.11.23	09:00:00	1738.95	1745.77	1738.15	1744.25	5554	0	4
2022.11.23	10:00:00	1744.22	1744.73	1739.39	1739.41	7412	0	4
2022.11.23	11:00:00	1739.41	1740.19	1735.58	1739.56	6690	0	4
2022.11.23	12:00:00	1739.59	1739.79	1734.49	1737.18	5420	0	4
2022.11.23	13:00:00	1737.18	1739.81	1736.60	1739.48	5271	0	4
2022.11.23	14:00:00	1739.48	1739.62	1736.35	1736.76	6226	0	4
2022.11.23	15:00:00	1736.75	1740.14	1727.31	1736.86	13424	0	4
2022.11.23	16:00:00	1736.86	1747.66	1735.65	1742.71	14806	0	4
2022.11.23	17:00:00	1742.85	1744.10	1738.64	1743.44	14915	0	4
2022.11.23	18:00:00	1743.44	1743.86	1741.21	1742.37	8157	0	4
2022.11.23	19:00:00	1742.38	1744.64	1741.35	1743.39	6278	0	4
2022.11.23	20:00:00	1743.38	1746.53	1743.16	1743.81	4381	0	4
2022.11.23	21:00:00	1743.71	1753.39	1742.62	1751.94	11329	0	4
2022.11.23	22:00:00	1751.95	1752.70	1750.49	1751.24	5225	0	0
2022.11.23	23:00:00	1751.18	1751.24	1749.13	1749.40	1797	0	9
2022.11.24	01:00:00	1749.69	1752.33	1748.67	1752.33	1716	0	9
2022.11.24	02:00:00	1752.33	1755.05	1752.21	1753.47	3405	0	10
2022.11.24	03:00:00	1753.47	1756.10	1752.35	1755.53	7136	0	4
2022.11.24	04:00:00	1755.55	1755.92	1754.05	1755.09	3556	0	4
2022.11.24	05:00:00	1755.14	1756.63	1754.80	1756.31	3012	0	4
2022.11.24	06:00:00	1756.31	1756.80	1755.30	1755.81	2165	0	4
2022.11.24	07:00:00	1755.73	1755.92	1753.11	1753.14	3351	0	4
2022.11.24	08:00:00	1753.20	1755.71	1752.66	1755.30	4052	0	4
2022.11.24	09:00:00	1755.39	1757.66	1753.69	1753.91	5240	0	4
2022.11.24	10:00:00	1753.89	1757.02	1752.48	1755.71	7509	0	4
2022.11.24	11:00:00	1755.74	1758.22	1755.68	1756.31	6094	0	4
2022.11.24	12:00:00	1756.32	1758.61	1754.62	1756.18	6698	0	4
2022.11.24	13:00:00	1756.26	1758.58	1755.85	1758.34	5730	0	4
2022.11.24	14:00:00	1758.37	1758.61	1756.95	1757.42	4642	0	4
2022.11.24	15:00:00	1757.42	1757.71	1755.18	1756.91	6676	0	4
2022.11.24	16:00:00	1756.93	1757.38	1755.46	1756.16	5503	0	4
2022.11.24	17:00:00	1756.16	1758.54	1755.19	1756.84	5322	0	4
2022.11.24	18:00:00	1756.84	1757.33	1756.11	1756.87	2874	0	4
2022.11.24	19:00:00	1756.87	1757.38	1754.88	1755.41	1416	0	0
2022.11.24	20:00:00	1755.41	1755.63	1753.97	1753.98	703	0	0
2022.11.24	21:00:00	1753.98	1755.52	1753.98	1755.38	298	0	0
2022.11.25	01:00:00	1754.86	1755.97	1754.56	1755.36	832	0	9
2022.11.25	02:00:00	1755.25	1755.73	1752.31	1753.52	3511	0	10
2022.11.25	03:00:00	1753.47	1757.55	1752.94	1756.59	6239	0	4
2022.11.25	04:00:00	1756.58	1759.40	1756.51	1758.62	3560	0	4
2022.11.25	05:00:00	1758.62	1759.70	1757.43	1759.62	2578	0	4
2022.11.25	06:00:00	1759.63	1761.24	1758.21	1758.60	2832	0	4
2022.11.25	07:00:00	1758.61	1759.07	1755.78	1756.68	3600	0	4
2022.11.25	08:00:00	1756.61	1757.12	1754.44	1756.98	3406	0	4
2022.11.25	09:00:00	1756.92	1756.94	1751.58	1751.61	4762	0	4
2022.11.25	10:00:00	1751.61	1753.76	1750.10	1752.44	7146	0	4
2022.11.25	11:00:00	1752.45	1753.64	1749.28	1750.95	7388	0	4
2022.11.25	12:00:00	1750.97	1754.45	1750.14	1752.56	5593	0	4
2022.11.25	13:00:00	1752.56	1753.99	1751.05	1751.13	5180	0	4
2022.11.25	14:00:00	1751.12	1752.03	1749.93	1750.97	5983	0	4
2022.11.25	15:00:00	1750.97	1751.47	1746.05	1748.41	9209	0	4
2022.11.25	16:00:00	1748.38	1752.64	1747.07	1751.77	9377	0	4
2022.11.25	17:00:00	1751.75	1752.51	1749.28	1750.35	8765	0	4
2022.11.25	18:00:00	1750.37	1751.84	1749.50	1751.42	6485	0	0
2022.11.25	19:00:00	1751.40	1755.62	1751.03	1753.27	4923	0	3
2022.11.25	20:00:00	1753.26	1756.32	1752.92	1754.65	2115	0	0
2022.11.28	01:00:00	1754.28	1754.36	1749.88	1750.74	1669	0	9
2022.11.28	02:00:00	1750.74	1753.84	1750.74	1751.77	2493	0	9
2022.11.28	03:00:00	1751.82	1751.84	1746.00	1746.88	6283	0	4
2022.11.28	04:00:00	1746.89	1750.87	1746.25	1750.31	4698	0	4
2022.11.28	05:00:00	1750.31	1750.56	1748.55	1749.61	3090	0	4
2022.11.28	06:00:00	1749.61	1751.74	1749.39	1751.57	1934	0	4
2022.11.28	07:00:00	1751.57	1752.29	1748.42	1749.49	3257	0	4
2022.11.28	08:00:00	1749.58	1753.19	1749.09	1751.73	4059	0	4
2022.11.28	09:00:00	1751.72	1754.19	1749.78	1750.82	5964	0	4
2022.11.28	10:00:00	1750.82	1760.02	1749.92	1759.35	9113	0	4
2022.11.28	11:00:00	1759.36	1762.90	1759.09	1761.04	7308	0	4
2022.11.28	12:00:00	1761.01	1763.76	1760.41	1760.73	5510	0	4
2022.11.28	13:00:00	1760.75	1762.15	1757.75	1758.73	6051	0	4
2022.11.28	14:00:00	1758.75	1759.18	1754.11	1755.50	5658	0	4
2022.11.28	15:00:00	1755.50	1756.77	1750.32	1753.53	9379	0	4
2022.11.28	16:00:00	1753.53	1753.53	1745.14	1748.43	12597	0	4
2022.11.28	17:00:00	1748.44	1750.21	1743.08	1745.52	11106	0	4
2022.11.28	18:00:00	1745.44	1746.84	1741.92	1745.18	8044	0	4
2022.11.28	19:00:00	1745.18	1745.67	1742.13	1742.68	7340	0	4
2022.11.28	20:00:00	1742.68	1742.98	1740.52	1740.53	5261	0	4
2022.11.28	21:00:00	1740.54	1741.13	1739.68	1740.29	3395	0	4
2022.11.28	22:00:00	1740.29	1742.01	1739.63	1740.07	3520	0	4
2022.11.28	23:00:00	1740.01	1741.73	1739.99	1741.50	1147	0	9
2022.11.29	01:00:00	1740.06	1741.95	1740.06	1741.27	1725	0	9
2022.11.29	02:00:00	1741.27	1742.65	1740.45	1740.74	2733	0	9
2022.11.29	03:00:00	1740.86	1746.49	1740.24	1746.34	6312	0	4
2022.11.29	04:00:00	1746.34	1747.51	1744.61	1744.92	4356	0	4
2022.11.29	05:00:00	1744.76	1750.58	1744.75	1750.45	5462	0	4
2022.11.29	06:00:00	1750.43	1754.18	1750.06	1753.85	4188	0	4
2022.11.29	07:00:00	1753.85	1755.07	1752.86	1754.24	5547	0	4
2022.11.29	08:00:00	1754.26	1754.76	1751.50	1752.07	5359	0	4
2022.11.29	09:00:00	1752.07	1754.82	1751.66	1753.99	6633	0	4
2022.11.29	10:00:00	1753.98	1759.05	1752.64	1757.35	10243	0	4
2022.11.29	11:00:00	1757.33	1757.89	1752.24	1754.11	7579	0	4
2022.11.29	12:00:00	1754.13	1756.36	1753.95	1755.32	6241	0	4
2022.11.29	13:00:00	1755.32	1757.42	1753.36	1757.36	6303	0	4
2022.11.29	14:00:00	1757.36	1757.54	1753.11	1755.25	6169	0	4
2022.11.29	15:00:00	1755.25	1756.76	1750.06	1751.65	12379	0	4
2022.11.29	16:00:00	1751.63	1753.45	1746.97	1752.08	13851	0	4
2022.11.29	17:00:00	1752.22	1758.06	1750.80	1755.19	12254	0	4
2022.11.29	18:00:00	1755.22	1755.59	1749.67	1751.60	10362	0	4
2022.11.29	19:00:00	1751.64	1752.26	1749.74	1751.02	5547	0	4
2022.11.29	20:00:00	1750.92	1752.08	1748.87	1751.42	5114	0	4
2022.11.29	21:00:00	1751.43	1752.46	1749.50	1750.33	5220	0	4
2022.11.29	22:00:00	1750.38	1750.50	1747.92	1748.75	5027	0	4
2022.11.29	23:00:00	1748.71	1750.03	1748.41	1749.67	1691	0	2
2022.11.30	01:00:00	1749.36	1749.49	1748.49	1748.80	1423	0	6
2022.11.30	02:00:00	1749.23	1751.24	1747.64	1751.21	3570	0	10
2022.11.30	03:00:00	1751.21	1754.19	1750.29	1752.86	5282	0	4
2022.11.30	04:00:00	1752.86	1753.94	1751.23	1753.36	3903	0	4
2022.11.30	05:00:00	1753.33	1754.80	1753.05	1754.77	2872	0	4
2022.11.30	06:00:00	1754.81	1755.76	1754.31	1754.35	2411	0	1
2022.11.30	07:00:00	1754.39	1755.56	1753.83	1753.83	3794	0	4
2022.11.30	08:00:00	1753.84	1754.83	1752.95	1753.53	4921	0	4
2022.11.30	09:00:00	1753.44	1756.93	1752.97	1755.17	5991	0	4
2022.11.30	10:00:00	1755.12	1759.93	1754.95	1759.56	7889	0	4
2022.11.30	11:00:00	1759.56	1762.14	1759.01	1762.03	7518	0	4
2022.11.30	12:00:00	1761.91	1763.19	1758.38	1758.67	6314	0	4
2022.11.30	13:00:00	1758.67	1762.43	1758.40	1762.24	5637	0	4
2022.11.30	14:00:00	1762.26	1763.36	1760.34	1760.83	6513	0	4
2022.11.30	15:00:00	1760.86	1764.79	1754.09	1755.14	15946	0	4
2022.11.30	16:00:00	1755.14	1763.33	1754.56	1756.99	14673	0	4
2022.11.30	17:00:00	1756.98	1757.19	1749.17	1752.61	15040	0	0
2022.11.30	18:00:00	1752.64	1754.30	1750.53	1752.15	10473	0	1
2022.11.30	19:00:00	1752.15	1754.08	1751.23	1752.84	6990	0	4
2022.11.30	20:00:00	1752.84	1761.09	1744.91	1760.47	14448	0	4
2022.11.30	21:00:00	1760.35	1768.85	1757.39	1767.61	14901	0	4
2022.11.30	22:00:00	1767.72	1769.99	1766.33	1769.88	8901	0	4
2022.11.30	23:00:00	1769.90	1769.94	1767.71	1768.39	4175	0	3
2022.12.01	01:00:00	1769.08	1773.50	1768.56	1773.41	3685	0	9
2022.12.01	02:00:00	1773.41	1778.71	1773.26	1778.21	5502	0	10
2022.12.01	03:00:00	1778.28	1780.08	1775.53	1775.86	8667	0	4
2022.12.01	04:00:00	1775.87	1776.00	1771.98	1773.38	8188	0	4
2022.12.01	05:00:00	1773.40	1776.92	1773.10	1776.55	5824	0	4
2022.12.01	06:00:00	1776.57	1780.01	1776.11	1779.61	3880	0	4
2022.12.01	07:00:00	1779.65	1782.72	1779.21	1780.09	5913	0	4
2022.12.01	08:00:00	1780.08	1783.79	1779.62	1782.73	6073	0	4
2022.12.01	09:00:00	1782.79	1783.71	1774.66	1775.45	8687	0	4
2022.12.01	10:00:00	1775.43	1779.20	1774.82	1778.25	10152	0	4
2022.12.01	11:00:00	1778.24	1778.76	1776.30	1778.27	6743	0	4
2022.12.01	12:00:00	1778.28	1780.05	1776.55	1776.68	6088	0	0
2022.12.01	13:00:00	1776.67	1781.39	1776.49	1780.55	5946	0	4
2022.12.01	14:00:00	1780.67	1785.15	1780.61	1784.79	7800	0	4
2022.12.01	15:00:00	1784.88	1792.20	1784.55	1789.52	15252	0	4
2022.12.01	16:00:00	1789.44	1803.52	1789.23	1801.67	17126	0	4
2022.12.01	17:00:00	1801.67	1804.12	1794.22	1796.52	19246	0	4
2022.12.01	18:00:00	1796.53	1802.80	1796.19	1802.42	12970	0	4
2022.12.01	19:00:00	1802.41	1802.62	1798.98	1801.66	9206	0	4
2022.12.01	20:00:00	1801.65	1802.97	1799.30	1801.41	6651	0	4
2022.12.01	21:00:00	1801.44	1803.37	1800.22	1803.32	5547	0	4
2022.12.01	22:00:00	1803.31	1803.55	1801.20	1803.42	6392	0	4
2022.12.01	23:00:00	1803.42	1803.47	1802.29	1802.86	1989	0	5
2022.12.02	01:00:00	1802.12	1804.52	1801.86	1802.28	1926	0	0
2022.12.02	02:00:00	1802.18	1802.54	1799.62	1799.86	3228	0	10
2022.12.02	03:00:00	1799.86	1800.32	1797.28	1797.94	5609	0	4
2022.12.02	04:00:00	1798.01	1798.71	1795.61	1797.93	4926	0	4
2022.12.02	05:00:00	1797.96	1799.11	1796.37	1798.23	3417	0	4
2022.12.02	06:00:00	1798.26	1798.58	1795.78	1797.43	2414	0	4
2022.12.02	07:00:00	1797.44	1798.56	1796.35	1797.27	3907	0	4
2022.12.02	08:00:00	1797.27	1800.51	1797.06	1799.00	5137	0	4
2022.12.02	09:00:00	1798.95	1802.60	1798.70	1801.78	7909	0	4
2022.12.02	10:00:00	1801.77	1803.10	1798.95	1802.05	10569	0	4
2022.12.02	11:00:00	1802.03	1802.79	1799.97	1801.85	7634	0	4
2022.12.02	12:00:00	1801.87	1801.87	1799.34	1800.28	5817	0	4
2022.12.02	13:00:00	1800.26	1800.43	1797.98	1798.54	5326	0	4
2022.12.02	14:00:00	1798.46	1799.52	1797.20	1799.43	6929	0	4
2022.12.02	15:00:00	1799.49	1801.05	1778.49	1785.70	19269	0	4
2022.12.02	16:00:00	1785.61	1787.06	1781.80	1785.76	18131	0	4
2022.12.02	17:00:00	1785.72	1787.16	1780.92	1785.73	14734	0	4
2022.12.02	18:00:00	1785.75	1796.56	1784.59	1795.65	12646	0	4
2022.12.02	19:00:00	1795.65	1798.55	1794.70	1795.21	7138	0	4
2022.12.02	20:00:00	1795.30	1796.94	1794.71	1795.49	5276	0	4
2022.12.02	21:00:00	1795.50	1798.70	1793.54	1798.59	5016	0	4
2022.12.02	22:00:00	1798.54	1799.58	1797.30	1797.52	5453	0	4
2022.12.02	23:00:00	1797.41	1798.96	1797.12	1797.98	1515	0	7
2022.12.05	01:00:00	1795.99	1799.38	1793.87	1798.90	2926	0	9
2022.12.05	02:00:00	1798.99	1800.88	1798.66	1799.98	3445	0	9
2022.12.05	03:00:00	1799.98	1808.31	1799.82	1806.53	8342	0	4
2022.12.05	04:00:00	1806.54	1808.24	1805.84	1807.00	5038	0	4
2022.12.05	05:00:00	1807.00	1809.08	1806.14	1808.69	4086	0	4
2022.12.05	06:00:00	1808.69	1810.01	1807.98	1808.82	2806	0	4
2022.12.05	07:00:00	1808.80	1809.41	1806.59	1807.41	3403	0	4
2022.12.05	08:00:00	1807.44	1807.86	1802.54	1803.25	4196	0	4
2022.12.05	09:00:00	1803.24	1803.56	1797.51	1799.91	6351	0	4
2022.12.05	10:00:00	1799.91	1800.53	1796.79	1797.79	6735	0	4
2022.12.05	11:00:00	1797.80	1798.95	1795.08	1796.86	5859	0	4
2022.12.05	12:00:00	1796.81	1797.47	1793.32	1795.17	5595	0	4
2022.12.05	13:00:00	1795.27	1796.44	1793.86	1793.93	5054	0	4
2022.12.05	14:00:00	1793.93	1797.97	1793.61	1797.86	7429	0	4
2022.12.05	15:00:00	1797.91	1798.46	1790.99	1792.60	12841	0	4
2022.12.05	16:00:00	1792.57	1793.40	1783.86	1784.04	13368	0	4
2022.12.05	17:00:00	1778.98	1782.31	1773.12	1777.97	19331	0	0
2022.12.05	18:00:00	1777.98	1779.46	1772.04	1773.42	12774	0	4
2022.12.05	19:00:00	1773.42	1773.42	1769.03	1769.90	7428	0	4
2022.12.05	20:00:00	1769.90	1770.40	1766.32	1766.79	5468	0	4
2022.12.05	21:00:00	1766.79	1768.33	1765.85	1768.20	4786	0	4
2022.12.05	22:00:00	1768.21	1769.00	1766.77	1766.77	6906	0	4
2022.12.05	23:00:00	1766.77	1768.90	1766.71	1768.65	1617	0	0
2022.12.06	01:00:00	1768.18	1770.31	1767.60	1769.28	2043	0	8
2022.12.06	02:00:00	1769.25	1770.78	1768.30	1770.33	2552	0	9
2022.12.06	03:00:00	1770.33	1776.18	1769.80	1774.61	6637	0	4
2022.12.06	04:00:00	1774.58	1776.32	1771.34	1771.70	5833	0	4
2022.12.06	05:00:00	1771.71	1775.32	1771.43	1772.01	5484	0	4
2022.12.06	06:00:00	1772.01	1774.85	1771.91	1772.53	3272	0	4
2022.12.06	07:00:00	1772.53	1773.21	1768.74	1770.88	4426	0	4
2022.12.06	08:00:00	1770.87	1771.46	1767.27	1768.86	4365	0	4
2022.12.06	09:00:00	1768.87	1772.82	1767.77	1771.60	6390	0	4
2022.12.06	10:00:00	1771.66	1773.88	1769.33	1772.96	8454	0	4
2022.12.06	11:00:00	1772.96	1773.59	1770.26	1771.26	6986	0	4
2022.12.06	12:00:00	1771.27	1775.13	1771.06	1773.86	5689	0	4
2022.12.06	13:00:00	1773.86	1779.00	1773.80	1779.00	6384	0	4
2022.12.06	14:00:00	1779.00	1780.86	1778.26	1780.58	6398	0	4
2022.12.06	15:00:00	1780.61	1780.81	1776.31	1778.19	9677	0	4
2022.12.06	16:00:00	1778.22	1778.76	1774.06	1774.07	12434	0	4
2022.12.06	17:00:00	1774.04	1774.42	1770.83	1772.56	13943	0	4
2022.12.06	18:00:00	1772.56	1776.32	1771.84	1772.04	9231	0	4
2022.12.06	19:00:00	1772.06	1772.79	1770.30	1771.52	5159	0	4
2022.12.06	20:00:00	1771.52	1771.68	1767.36	1767.87	5011	0	0
2022.12.06	21:00:00	1767.88	1771.87	1767.88	1771.47	4074	0	5
2022.12.06	22:00:00	1771.45	1772.78	1770.75	1771.58	4255	0	7
2022.12.06	23:00:00	1771.61	1772.50	1770.76	1770.99	1696	0	3
2022.12.07	01:00:00	1770.95	1771.47	1770.25	1770.99	1398	0	0
2022.12.07	02:00:00	1770.99	1771.52	1769.22	1769.92	2051	0	8
2022.12.07	03:00:00	1769.92	1773.77	1768.74	1773.51	5733	0	8
2022.12.07	04:00:00	1773.52	1775.23	1772.76	1774.12	4372	0	8
2022.12.07	05:00:00	1774.12	1774.12	1770.58	1773.20	3174	0	8
2022.12.07	06:00:00	1773.19	1773.26	1770.37	1770.88	2179	0	4
2022.12.07	07:00:00	1770.92	1774.63	1770.92	1773.14	4311	0	8
2022.12.07	08:00:00	1773.14	1773.19	1769.65	1772.19	4325	0	7
2022.12.07	09:00:00	1772.28	1775.22	1771.07	1772.87	6787	0	4
2022.12.07	10:00:00	1772.84	1775.94	1771.20	1775.37	7387	0	5
2022.12.07	11:00:00	1775.38	1775.55	1771.42	1772.52	5275	0	7
2022.12.07	12:00:00	1772.53	1775.13	1771.50	1772.55	5502	0	5
2022.12.07	13:00:00	1772.62	1774.89	1771.16	1771.48	5538	0	4
2022.12.07	14:00:00	1771.45	1775.63	1770.80	1775.09	6073	0	4
2022.12.07	15:00:00	1775.10	1779.31	1773.83	1778.26	12679	0	4
2022.12.07	16:00:00	1778.28	1787.60	1776.06	1783.24	16804	0	4
2022.12.07	17:00:00	1783.22	1787.88	1777.47	1780.64	18297	0	4
2022.12.07	18:00:00	1780.63	1782.72	1776.36	1782.36	11692	0	4
2022.12.07	19:00:00	1782.33	1783.68	1781.01	1783.15	7428	0	4
2022.12.07	20:00:00	1783.18	1789.80	1782.76	1788.17	7956	0	4
2022.12.07	21:00:00	1788.17	1790.52	1786.44	1789.81	4687	0	4
2022.12.07	22:00:00	1789.81	1790.12	1786.55	1787.06	5346	0	4
2022.12.07	23:00:00	1787.06	1787.63	1785.42	1785.98	1515	0	0
2022.12.08	01:00:00	1785.83	1787.60	1785.59	1787.01	1274	0	0
2022.12.08	02:00:00	1786.98	1787.99	1785.34	1785.40	3076	0	5
2022.12.08	03:00:00	1785.45	1785.45	1781.51	1782.30	6086	0	6
2022.12.08	04:00:00	1782.30	1784.08	1781.78	1781.98	3745	0	8
2022.12.08	05:00:00	1781.92	1784.28	1781.45	1783.90	3921	0	1
2022.12.08	06:00:00	1783.87	1783.91	1781.78	1783.48	2738	0	8
2022.12.08	07:00:00	1783.43	1784.68	1781.96	1784.48	2945	0	8
2022.12.08	08:00:00	1784.40	1786.99	1783.62	1786.17	3729	0	8
2022.12.08	09:00:00	1786.12	1787.13	1784.86	1785.97	6706	0	5
2022.12.08	10:00:00	1785.98	1785.99	1781.95	1783.03	6541	0	5
2022.12.08	11:00:00	1783.02	1785.12	1781.65	1783.31	4962	0	4
2022.12.08	12:00:00	1783.32	1784.58	1781.84	1783.77	4439	0	5
2022.12.08	13:00:00	1783.76	1785.54	1782.25	1783.68	4432	0	1
2022.12.08	14:00:00	1783.68	1787.03	1783.41	1786.15	6335	0	4
2022.12.08	15:00:00	1786.15	1791.99	1785.68	1789.55	11778	0	4
2022.12.08	16:00:00	1789.55	1792.58	1784.45	1792.43	14116	0	5
2022.12.08	17:00:00	1792.38	1794.83	1789.88	1790.21	12551	0	14
2022.12.08	18:00:00	1790.21	1790.99	1786.93	1789.86	9811	0	14
2022.12.08	19:00:00	1789.87	1789.97	1787.16	1787.16	5478	0	14
2022.12.08	20:00:00	1787.17	1792.14	1786.60	1789.60	4174	0	14
2022.12.08	21:00:00	1789.63	1790.22	1786.90	1789.53	4447	0	14
2022.12.08	22:00:00	1789.47	1789.48	1787.66	1788.51	3445	0	14
2022.12.08	23:00:00	1788.48	1789.68	1788.21	1788.98	1125	0	2
2022.12.09	01:00:00	1789.67	1790.15	1789.02	1789.24	852	0	0
